MakeNHL,Name,P/G,RelPM,Import,Ht,TeamStr,TOI,2ndAss%,G:A,Overage?,Weight,AgeInMonths,TeamForwardPointRank,Top5Team,Top10Team,IPP,PercentTO,TotalQOC,TotalQOT,OIGwTop,TopPlayer,GFDifferential,PPGRelativeToLead,DraftYear
0,Luke Walker,0.970525023,0.056238532,0,73,0.534954407,0.35876227,0.192982456,0.473684211,2,180,247,4,0,0,0.701754386,0.227272727,0.321397612,0.397600496,0.876923077,0,0.050349345,0.820471811,2010
0,Garrett Wilson,0.650149213,-0.009931245,0,75,0.453416149,0.358607758,0.114285714,0.485714286,0,206,222,5,0,0,0.625,0.171232877,0.309589743,0.253153314,0.622641509,0,0.023330851,0.529932448,2009
0,Nick Tarnasky,0.41834115,-0.080417191,0,74,0.523489933,0.234607528,0.275862069,0.310344828,0,218,226,9.695652174,1,1,0.75862069,0.141025641,0.287179638,0.257830405,0.266666667,0,-0.08575154,0.280597635,2003
0,Devin DiDiomete,0.576147051,-0.00870258,0,73,0.480769231,0.282692308,0.333333333,0.416666667,0,190,220,4,0,0,0.666666667,0.16,0.146152852,0.112092313,0.2,0,0.011808497,0.470769231,2006
0,Brett Clouthier,0.297414413,-0.077002906,0,75,0.396551724,0.248922414,0.227272727,0.363636364,0,200,219,10,0,0,0.642857143,0.130434783,0.324634206,0.236155252,0.310344828,0,-0.042267695,0.262640449,1999
0,Steven Regier,1.003263552,0.025203652,0,77,0.561594203,0.329710145,0.2,0.416666667,2,191,241,7,1,1,0.735849057,0.251612903,0.317940655,0.399839379,0.142857143,0,0.031066231,0.579710145,2004
0,Brandon Segal,1.12217016,0.139474369,0,74,0.467422096,0.361967841,0.192771084,0.518072289,1,210,230,2,0,1,0.710526316,0.327272727,0.412436965,0.428476144,0.602739726,0,0.211104119,0.807463337,2002
0,Chad Wiseman,0.954692373,0.095402985,0,72,0.300319489,0.422852847,0.397058824,0.338235294,1,207,234,2,0,0,0.872340426,0.436170213,0.341324479,0.233634194,0.648648649,0,0.126,0.852459016,2000
0,Brent Hobday,0.555663202,-0.027120926,0,73,0.452887538,0.302521008,0.255813953,0.488372093,1,185,229,5,0,0,0.658536585,0.181208054,0.322384586,0.254176193,0.279069767,0,-0.023404255,0.591291062,1998
1,Blake Comeau,0.559566714,0.032090328,0,73,0.583756345,0.272824766,0.272727273,0.303030303,0,207,223,8,0,0,0.787878788,0.226086957,0.299674327,0.272226779,0.114285714,0,0.053197065,0.673469388,2004
0,Steven Crampton,0.618044753,-0.077616455,0,74,0.430508475,0.307737657,0.238095238,0.523809524,0,192,221,6,0,0,0.735294118,0.196850394,0.326916035,0.319125918,0.257142857,0,-0.056310787,0.469202899,2000
0,Boyd Kane,1.201783205,0.121428571,0,74,0.586486486,0.343402226,0.182795699,0.516129032,2,218,245,3,1,1,0.6625,0.244239631,0.342810449,0.425270401,0.779220779,0,0.118666667,0.773618538,1998
0,Randy McNaught,0.191747454,-0.082324455,0,76,0.558823529,0.152036199,0.166666667,0.5,2,221,241,14.53846154,0,0,0.666666667,0.070175439,0.295328083,0.264928933,0.333333333,0,-0.100840336,0.158241758,2010
0,Cody Beach,0.285114678,-0.073752228,0,78,0.534351145,0.183206107,0.214285714,0.214285714,0,188,217,12,1,1,0.736842105,0.1,0.272920017,0.244044628,0.0625,0,0.028121775,0.166758292,2010
0,Tom Sestito,0.3369281,-0.077416595,0,77,0.484304933,0.237904177,0.2,0.5,0,212,228,13,0,0,0.666666667,0.111111111,0.135330867,0.113838927,0.25,0,-0.06866614,0.250626566,2006
0,Todd Hornung,0.508011852,-0.036682616,0,72,0.629526462,0.241295265,0.216216216,0.513513514,0,200,216,10,0,1,0.608695652,0.123893805,0.27981336,0.32007071,0.193548387,0,-0.040895275,0.341619318,1998
0,Kyle Bailey,0.605630722,-0.025324675,0,74,0.502145923,0.253667286,0.393939394,0.333333333,0,193,227,6,0,0,0.62962963,0.145299145,0.340322807,0.333834803,0.242424242,0,-0.014708887,0.47904314,2005
0,Jason Pitton,0.319427361,-0.066055128,0,75,0.483754513,0.24440972,0.3,0.45,0,219,220,11,0,0,0.576923077,0.111940299,0.202849305,0.148925936,0.235294118,0,-0.091974484,0.2578019,2004
0,Cody Bass,0.462727479,0.016516969,0,72,0.580487805,0.282039911,0.214285714,0.392857143,0,203,224,7,1,1,0.466666667,0.117647059,0.309983297,0.242116018,0.225806452,0,-0.01948858,0.268686869,2005
0,Jevon Desautels,0.271979796,-0.077171216,0,75,0.512367491,0.2204947,0.411764706,0.352941176,0,215,222,8,0,0,0.625,0.103448276,0.341007095,0.308311204,0.125,0,-0.062271062,0.283333333,2002
0,Gregory Stewart,0.184496838,-0.081659973,0,74,0.441605839,0.163100931,0.2,0.4,0,185,220,13,0,0,0.769230769,0.082644628,0.167414173,0.137805476,0.071428571,0,-0.092670401,0.183189655,2004
0,Colton Gillies,0.511435635,-0.046174863,0,76,0.404545455,0.302097902,0.133333333,0.433333333,0,193,223,5,0,0,0.739130435,0.191011236,0.280101131,0.19704339,0.318181818,0,-0.029166667,0.425574426,2007
0,Ryan Bowness,0.288354509,-0.057377049,0,75,0.543478261,0.180602007,0.666666667,0.333333333,0,200,217,10,0,0,0.777777778,0.093333333,0.264916103,0.25666713,0.266666667,0,-0.05,0.226648352,2001
0,Jonas Fiedler,0.781329466,0.018448841,1,74,0.513618677,0.342412451,0.217391304,0.391304348,2,190,244,12,0,1,0.756097561,0.234848485,0.201078867,0.225917538,0.542857143,0,0.026911977,0.52154195,2004
0,Adam Berti,0.745814491,0.03220339,0,75,0.452755906,0.360773085,0.239130435,0.369565217,0,192,218,5,0,0,0.642857143,0.234782609,0.193701617,0.180041143,0.707317073,0,0.070588235,0.80785124,2004
0,Kent McDonell,0.994986398,0.099438653,0,73,0.576119403,0.308059701,0.217391304,0.449275362,2,180,246,1,0,0,0.732142857,0.212435233,0.329694471,0.348870693,1,1,0.100961987,1,1999
0,Jason Wilson,0.739317875,0.028083842,0,75,0.470948012,0.378141205,0.085714286,0.485714286,2,208,245,5,0,0,0.666666667,0.168831169,0.315183436,0.347324117,0.276595745,0,0.029961209,0.684782609,2010
0,Patrick Jarrett,0.628758801,0.063125742,0,71,0.43125,0.339893617,0.233333333,0.2,0,182,223,6.276595745,0,0,0.677419355,0.152173913,0.309587715,0.250942088,0.709677419,0,0.007309373,0.47781155,2002
0,Ashton Rome,1.149841626,0.1,0,74,0.47979798,0.363636364,0.234375,0.46875,2,202,249,8,0,0,0.823529412,0.294736842,0.28910623,0.214437962,2,1,0.07644771,1,2006
0,Steve Covington,0.317700125,-0.057690115,0,72,0.587982833,0.210300429,0.263157895,0.315789474,0,187,224,12,1,1,0.666666667,0.116788321,0.279781747,0.2518509,0.176470588,0,-0.124334516,0.172407407,2004
0,Michael Rupp,0.872391306,0.057147509,0,77,0.467576792,0.351653525,0.20754717,0.603773585,2,230,248,4,0,0,0.795454545,0.255474453,0.338123174,0.342297164,0.777777778,0,0.087263339,0.757779647,2000
0,Ryan Held,0.461232985,-0.03357968,0,74,0.468013468,0.316384181,0.129032258,0.483870968,0,185,224,10,0,0,0.705882353,0.172661871,0.069431231,0.051005398,0.121212121,0,-0.035714286,0.492063492,1998
0,Marek Viedensky,0.705242719,0.071067821,1,75,0.372483221,0.331702878,0.125,0.4,1,208,229,2,0,0,0.666666667,0.216216216,0.327424433,0.286854292,0.675,0,0.098822325,0.508474576,2009
0,Ned Lukacevic,0.551794954,-0.050230324,0,73,0.474509804,0.223529412,0.212121212,0.575757576,0,188,223,7,0,1,0.8,0.165289256,0.286159727,0.31937685,0.444444444,0,-0.046251994,0.353713768,2004
0,Patrick Kaleta,0.447198306,-0.030487805,0,73,0.441605839,0.235319752,0.214285714,0.5,0,200,219,10,0,0,0.64,0.132231405,0.191138477,0.173845636,0.517241379,0,-0.031931464,0.444029851,2004
0,Matt Beleskey,0.629668908,0.068480861,0,72,0.46031746,0.309133489,0.325,0.5,0,207,219,5,0,0,0.722222222,0.224137931,0.158269466,0.148001678,0.85,0,0.115347019,0.527788884,2006
0,Rob Flick,0.508260728,0.003408316,0,74,0.584745763,0.25345502,0.323529412,0.441176471,1,208,234,6,0,0,0.633333333,0.137681159,0.278469216,0.24299817,0.236842105,0,-0.037851038,0.506203474,2010
0,Ashton Rome,0.618679191,0.012738183,0,74,0.567567568,0.265765766,0.135135135,0.405405405,2,202,249,8,1,1,0.848484848,0.222222222,0.325960078,0.336665359,0.388888889,0,-0.011230113,0.386798088,2004
0,Jonas Fiedler,0.289722193,-0.048021978,1,74,0.637735849,0.207769145,0.15,0.4,2,190,244,12,0,1,0.551724138,0.094674556,0.26893549,0.238950491,0.133333333,0,-0.099584688,0.193277311,2002
0,Ryan Donally,0.402274946,-0.039111593,0,77,0.526845638,0.263913268,0.153846154,0.423076923,0,226,223,11,1,1,0.611111111,0.140127389,0.265557906,0.267785664,0.294117647,0,-0.025997394,0.228,2003
0,Dustin Paul,0.396339865,-0.018131868,0,71,0.557575758,0.243116883,0.09375,0.59375,0,210,221,8,0,0,0.6,0.130434783,0.290379724,0.261999606,0.095238095,0,-0.058608059,0.360634921,1997
0,Ian Jacobs,0.215859964,-0.062342776,0,76,0.617647059,0.129394232,0.2,0.466666667,0,197,220,12,0,0,0.652173913,0.064935065,0.066620285,0.073632861,0.095238095,0,-0.063649015,0.18364806,1998
0,Jared Walker,0.341409089,-0.104639068,0,75,0.438095238,0.291684435,0.157894737,0.578947368,0,193,224,8,0,0,0.5,0.130434783,0.334315836,0.259023905,0.32,0,-0.023391813,0.374542382,2004
0,Stefan Della Rovere,0.46164145,0.005184332,0,71,0.43220339,0.278165503,0.28125,0.40625,0,200,223,7,0,0,0.75,0.205882353,0.346935498,0.206099096,0.166666667,0,0.026325547,0.319644839,2008
0,Blake Evans,0.637977121,-0.059435056,0,73,0.444141689,0.257997089,0.301886792,0.358490566,0,210,218,6.219178082,0,0,0.736842105,0.171779141,0.304533947,0.207037528,0.24,0,-0.102527322,0.10673516,1998
0,Steve Wilejto,0.301562941,-0.082156784,0,73,0.465798046,0.251522447,0.208333333,0.458333333,0,196,224,8,0,0,0.5,0.104895105,0.302083942,0.233110186,0.47826087,0,-0.079573135,0.254658385,1997
0,Adam Hobson,0.631884916,0.007220704,0,72,0.468164794,0.333333333,0.297297297,0.27027027,0,206,224,5,0,0,0.634146341,0.208,0.336206326,0.330591698,0.234042553,0,-0.011235955,0.554036458,2005
0,Matt Schneider,0.401305421,-0.020958084,0,78,0.5234375,0.211956522,0.260869565,0.47826087,1,185,230,10,0,1,0.653846154,0.126865672,0.31329776,0.333576165,0.826086957,0,-0.029411765,0.265700483,2004
0,Kyle Bruce,0.221357305,-0.052615809,0,72,0.352941176,0.230449827,0.0625,0.5,0,193,222,10,0,0,0.625,0.125,0.271950193,0.181809895,0.153846154,0,-0.036577931,0.196878752,2001
0,Brodie Dupont,0.439147818,-0.02,0,74,0.520547945,0.216046967,0.2,0.56,0,206,223,10,0,0,0.652173913,0.131578947,0.320367513,0.271257245,0.25,0,-0.026011561,0.337301587,2005
0,Garrett Klotz,0.070356225,-0.075076453,0,78,0.404545455,0.103896104,0,0.5,0,231,226,13,0,0,0.571428571,0.04494382,0.235847246,0.14770517,0.142857143,0,-0.06,0.05854463,2007
1,Brooks Laich,0.397507837,-0.021545949,0,72,0.48973607,0.217091405,0.366666667,0.3,0,185,219,10,0,0,0.657142857,0.137724551,0.255400541,0.27275067,0.035714286,0,-0.013085259,0.323760746,2001
0,Brett Bulmer,0.63915818,-0.037262273,0,75,0.448275862,0.356498674,0.325,0.325,0,193,221,6,0,0,0.692307692,0.230769231,0.314499124,0.272175553,0.15625,0,0.023607748,0.505166475,2010
0,Blair Jones,0.904127861,0.107354223,0,74,0.453488372,0.291381669,0.3,0.28,0,207,228,4,1,1,0.65,0.222222222,0.337024601,0.348742125,0.642857143,0,0.13827015,0.628522908,2005
0,Travis Moen,0.230763463,-0.053904477,0,74,0.440613027,0.238244514,0.133333333,0.6,0,195,221,12,0,0,0.565217391,0.113043478,0.32782249,0.221312729,0.173913043,0,-0.04747162,0.297202797,2000
0,K.C. Timmons,0.219680801,-0.052012301,0,73,0.414248021,0.213720317,0.166666667,0.611111111,0,210,221,13,0,0,0.5,0.095541401,0.290386916,0.201943001,0,0,-0.055804126,0,1998
0,David Svagrovsky,0.614783292,0.104910231,1,75,0.600600601,0.219395866,0.238095238,0.404761905,0,200,225,7,1,1,0.644444444,0.145,0.247082023,0.296861526,0.228571429,0,0.065052701,0.394242804,2003
0,Karel Mosovsky,0.713139758,0.039377861,0,75,0.415584416,0.305958747,0.235294118,0.509803922,0,210,217,4,0,1,0.56097561,0.1796875,0.362932481,0.377681678,0.72972973,0,0.063413883,0.5,1999
0,Trevor Kell,0.396965777,-0.014583066,0,72,0.67953668,0.192801096,0.217391304,0.391304348,0,185,219,10,1,1,0.785714286,0.125,0.187494893,0.223152107,0.1,0,-0.034022394,0.216671424,2004
0,Eric Hunter,0.722349758,0.061253561,0,73,0.478873239,0.28249497,0.214285714,0.452380952,2,198,241,1,0,0,0.585365854,0.176470588,0.312377994,0.290096594,0.244444444,0,0.064475977,0.728571429,2004
1,Kyle Clifford,0.459438777,-0.010369374,0,74,0.518939394,0.259090909,0.178571429,0.571428571,0,210,224,10,0,0,0.75,0.153284672,0.29586409,0.231826688,0.277777778,0,-0.035341978,0.432352941,2009
0,Frazer McLaren,0.563138144,-0.015478477,0,77,0.28515625,0.244364754,0.258064516,0.612903226,1,230,239,5,0,0,0.75,0.164383562,0.241318058,0.163948637,0.705882353,0,0.021098615,0.447697112,2007
0,Adam Taylor,0.45329966,-0.011328868,0,74,0.534375,0.271875,0.235294118,0.323529412,0,201,219,11,0,1,0.680851064,0.187134503,0.352129385,0.266705993,0.058823529,0,0.008041044,0.320436508,2002
0,David Kaczowka,0.079237751,-0.06097561,0,74,0.537704918,0.078688525,0,0.6,0,220,218,11,0,1,0.4,0.024390244,0.291233019,0.294803555,0.111111111,0,-0.040350877,0.059139785,1999
0,John Seymour,0.086564664,-0.059237162,0,75,0.529411765,0.109243697,0.2,0.2,0,190,219,12,0,0,0.416666667,0.034722222,0.246447155,0.205521991,0.166666667,0,-0.075046904,0.072658171,2005
0,Justin Mapletoft,0.607489424,0.027105922,0,73,0.53115727,0.261127596,0.152173913,0.52173913,0,185,224,8,0,1,0.541666667,0.145251397,0.27728062,0.258649395,0.176470588,0,0.019350128,0.446601942,1999
0,Kevin Baker,1.03061251,0.116833868,0,72,0.620320856,0.317080843,0.222222222,0.543209877,2,191,243,5,0,0,0.693333333,0.224137931,0.341835003,0.440312628,0.830985915,0,0.070406216,0.815696931,1999
0,Ryan Milanovic,0.18810654,-0.043802254,0,74,0.468013468,0.242424242,0.666666667,0.111111111,0,195,216,15,0,0,0.578947368,0.079136691,0.068989155,0.054664539,0,0,-0.018207283,0.200680272,1998
0,Zack Smith,1.084177305,0.135189718,0,74,0.555555556,0.363984674,0.217391304,0.31884058,2,207,245,4,0,0,0.709677419,0.303448276,0.289458764,0.3372736,0.32,0,0.152631579,0.995915033,2008
0,Masi Marjamäki,1.109063509,0.088289907,1,74,0.387543253,0.307754936,0.260869565,0.304347826,2,195,248,7,0,0,0.774193548,0.214285714,0.377381247,0.324599801,0.696969697,0,0.133656412,0.853206147,2005
0,Grant Jacobsen,0.514482799,0.021557072,0,75,0.55,0.225,0.171428571,0.285714286,0,214,222,9,0,0,0.888888889,0.181818182,0.252577659,0.229563945,0,0,0.015625,0.343386628,2001
0,Kris Hogg,0.63540025,0.160163816,0,71,0.532258065,0.22983871,0.105263158,0.631578947,0,182,219,4,0,0,0.675675676,0.189393939,0.304835403,0.232250741,0.068181818,0,0.151740608,0.637731481,2004
0,Krystofer Barch,0.486183057,0.050177833,0,74,0.574572127,0.273537709,0.25,0.25,0,200,222,7,0,1,0.627118644,0.157446809,0.07052979,0.097888308,0.596491228,0,0.012729844,0.35562753,1998
0,Tyler Haskins,0.764344043,0.144249513,0,73,0.545454545,0.25501771,0.222222222,0.4,0,187,220,3.714285714,1,1,0.648648649,0.181818182,0.20062015,0.177466986,0.129032258,0,0.120703156,0.554056557,2004
0,Shay Stephenson,0.475397457,0.037681159,0,76,0.643724696,0.234938667,0.25,0.53125,1,200,240,8,0,1,0.638888889,0.144654088,0.277651543,0.254396559,0.25,0,0.029360967,0.330200848,2003
0,Petja Pietiläinen,0.359477674,-0.013456071,1,72,0.427083333,0.235795455,0.222222222,0.592592593,0,185,222,11,0,0,0.527777778,0.115853659,0.292121432,0.30061459,0.166666667,0,0.00848577,0.320158103,1998
0,Steve Gainey,0.390147055,-0.026886321,0,73,0.459064327,0.266666667,0.185185185,0.333333333,0,180,224,6,0,0,0.705882353,0.152866242,0.270038758,0.205088181,0.083333333,0,-0.015037594,0.358988764,1997
0,Garrett Mitchell,0.219767537,-0.03225702,0,71,0.494880546,0.266500024,0.2,0.666666667,0,195,216,12,0,0,0.352941176,0.082758621,0.334718384,0.287089147,0.060606061,0,-0.072330447,0.174153026,2009
0,Nick Palmieri,0.730373078,0.055036855,0,74,0.357142857,0.336734694,0.133333333,0.533333333,0,215,218,4,0,0,0.666666667,0.2,0.325314022,0.280082883,0.714285714,0,0.070381232,0.642857143,2007
0,Brad Self,0.522728362,0.041431095,0,71,0.547619048,0.204081633,0.137931034,0.586206897,0,165,223,8,0,1,0.826086957,0.118012422,0.328736018,0.22563707,0.066666667,0,0.031692913,0.396766169,1999
0,Andrew Peters,0.263349156,-0.020458061,0,76,0.476821192,0.194701987,0.111111111,0.611111111,0,208,220,10,0,0,0.636363636,0.097222222,0.075614736,0.047112688,0.105263158,0,-0.033233847,0.251470588,1998
0,Ryan Oulahen,0.70892716,0.109883886,0,72,0.565217391,0.282252316,0.325581395,0.488372093,0,182,222,7,0,0,0.693877551,0.186813187,0.302858073,0.283752565,0.066666667,0,0.093506494,0.612469766,2003
0,Masi Marjamäki,0.535964922,0.041818182,1,74,0.643724696,0.224229212,0.257142857,0.428571429,2,195,248,7,0,1,0.696969697,0.144654088,0.274330652,0.3098198,0.041666667,0,0.020406091,0.372269706,2003
0,Mitchell Callahan,0.401232732,0.003068601,0,71,0.606498195,0.189375967,0.185185185,0.518518519,0,175,217,10,1,1,0.64516129,0.119047619,0.327793751,0.326428836,0.269230769,0,0.001648447,0.263414634,2009
0,Luke Gazdic,0.20372092,-0.030553054,0,75,0.357142857,0.240147783,0.230769231,0.384615385,0,228,218,13,0,0,0.476190476,0.083333333,0.311765969,0.203171284,0.333333333,0,-0.04223673,0.179310345,2007
0,Jean-Michel Rizk,0.44062186,-0.043682527,0,72,0.415384615,0.24841629,0.285714286,0.357142857,0,198,222,6,0,0,0.695652174,0.148148148,0.210782909,0.140506284,0.625,0,-0.050086498,0.375432526,2004
0,Jeff Bateman,0.737969452,0.044168214,0,72,0.356410256,0.401809955,0.25862069,0.396551724,0,182,217,4,0,0,0.701754386,0.287769784,0.327383121,0.260635362,0.051724138,0,0.04629216,0.804888152,1999
0,Eric Wellwood,0.548744207,0.038069729,0,71,0.673202614,0.227579556,0.235294118,0.470588235,1,179,234,8,1,1,0.7,0.13592233,0.290674703,0.362122956,0.347826087,0,0.005901324,0.356971818,2009
0,Aaron Lobb,0.716152094,-0.035523051,0,76,0.408088235,0.300263389,0.1875,0.479166667,0,210,219,6,0,0,0.59375,0.171171171,0.308943261,0.32106732,0.307692308,0,0.017991407,0.403799186,2001
0,Tomas Vincour,0.764252824,0.153518124,1,74,0.424028269,0.254416961,0.333333333,0.472222222,0,204,226,5,0,0,0.785714286,0.183333333,0.335185123,0.289187846,0.931034483,0,0.178266178,0,2009
0,Brady Calla,0.583903951,0.064584538,0,73,0.528089888,0.349336057,0.303030303,0.242424242,0,205,222,6,0,0,0.714285714,0.265957447,0.282595422,0.241097958,0,0,0.126431782,0.447916667,2006
0,Moises Gutierrez,0.322174775,-0.004889652,0,76,0.532258065,0.19218537,0.263157895,0.368421053,0,227,218,11,0,0,0.583333333,0.106060606,0.285089501,0.239752311,0.153846154,0,-0.026675135,0.323356808,2004
0,Travis Eagles,0.198094377,-0.026936027,0,76,0.515406162,0.138655462,0.1,0.1,0,190,220,14,0,0,0.625,0.054347826,0.294523342,0.26312507,0.166666667,0,-0.033670034,0.179093567,1999
0,Matt Martin,0.564811319,0.043550093,0,75,0.501792115,0.304985337,0.026315789,0.657894737,1,200,232,7,1,1,0.720930233,0.221428571,0.327603532,0.364274353,0.586956522,0,0.068694987,0.334487734,2008
0,Alex Friesen,0.971674922,0.226771196,0,70,0.498141264,0.37472119,0.216666667,0.383333333,1,186,236,1,0,0,0.716981132,0.28358209,0.313157041,0.262458855,0.641975309,0,0.193114543,1,2010
0,Mark Rooneem,0.570392411,0.045789474,0,74,0.556666667,0.264347826,0.097560976,0.43902439,1,205,236,10,1,1,0.697674419,0.179640719,0.364619617,0.315160347,0.125,0,0.012218045,0.407960199,2002
1,Michael Ferland,0.476749134,0.02970639,0,74,0.631578947,0.207075065,0.285714286,0.321428571,0,215,221,10,1,1,0.710526316,0.125,0.2838142,0.340404485,0.037037037,0,0.00212766,0.273555224,2010
0,Brandon Nolan,0.73049809,0.09502924,0,73,0.402877698,0.358605423,0.263157895,0.394736842,2,190,242,3,0,0,0.764705882,0.232142857,0.289678517,0.220848519,0.296296296,0,0.093581446,0,2001
0,Jamie Devane,0.261510911,-0.008235294,0,77,0.551083591,0.132352941,0.294117647,0.294117647,0,220,223,13,1,1,0.631578947,0.06741573,0.289355003,0.329506516,0.357142857,0,-0.057894737,0.149767287,2009
1,Paul Gaustad,0.253839809,-0.10465587,0,76,0.371237458,0.279503106,0.428571429,0.428571429,0,200,223,9,0,0,0.611111111,0.099099099,0.34832715,0.20196516,0.071428571,0,-0.120512821,0.283018868,2000
0,Andy Bathgate,0.358004242,0.015647226,0,73,0.6,0.216233766,0.5,0.25,0,175,223,11,1,1,0.590909091,0.077380952,0.267478938,0.319330737,0.333333333,0,-0.006228451,0.199134199,2009
0,Ben Eager,0.578524632,0.004214963,0,74,0.459259259,0.308994709,0.243243243,0.378378378,0,215,224,7,0,0,0.676470588,0.185483871,0.275823508,0.274534043,0.294117647,0,0.008900633,0.512006512,2002
0,Darcy Hordichuk,0.225635386,0,0,73,0.5,0.196162047,0.214285714,0.428571429,2,216,241,12,0,0,0.565217391,0.097014925,0.303307467,0.265850334,0.166666667,0,0,0.222222222,2000
0,Kyle Neuber,0.200239661,-0.003831156,0,74,0.505376344,0.205576818,0.083333333,0.75,2,215,246,12,0,0,0.5,0.085106383,0.278933699,0.248372946,0.25,0,0.006327953,0.212777053,2009
0,Lane MacDermid,0.538404817,0.061213916,0,75,0.581993569,0.253215434,0.314285714,0.428571429,2,204,241,8.59375,1,1,0.681818182,0.165745856,0.304432915,0.318908539,0.444444444,0,0.076600102,0.385687595,2009
0,Greg Watson,0.662513062,-0.025420875,0,74,0.352941176,0.322120961,0.26,0.44,0,198,222,5,0,0,0.736842105,0.233333333,0.290110495,0.221209018,0.416666667,0,-0.001596424,0.589249784,2001
0,Ondrej Roman,0.759847229,0.089528796,1,72,0.532188841,0.198651134,0.333333333,0.083333333,0,173,223,8,0,0,0.703703704,0.153225806,0.251207909,0.257266833,0.588235294,0,0.084042553,0.685714286,2007
0,Jordan Nolan,0.661468775,0.096853227,0,74,0.368794326,0.295212766,0.209302326,0.372093023,2,211,243,2,0,0,0.676470588,0.221153846,0.298953605,0.198613776,1,1,0.122920998,0.575892857,2009
0,Brad Voth,0.163191452,-0.010089762,0,78,0.326647564,0.194514941,0.153846154,0.615384615,0,227,223,12,0,0,0.434782609,0.087719298,0.303489129,0.227148554,0.391304348,0,0.026930078,0,1998
0,Ken Davis,0.356569879,-0.04038336,0,76,0.4169279,0.257053292,0.148148148,0.481481481,0,213,222,7,0,1,0.606060606,0.15037594,0.320361898,0.258640865,0.290322581,0,-0.019501904,0.236842105,1999
0,Martin Podlesak,0.627179032,0.124305556,0,77,0.449275362,0.352173913,0.275,0.525,0,195,228,5.95,0,1,0.622222222,0.225806452,0.30078928,0.292088761,1.744680851,0,0.129749104,0.458768476,2001
0,Scott Cameron,0.550585359,0.029926462,0,72,0.668621701,0.188749667,0.30952381,0.238095238,0,175,221,13,1,1,0.846153846,0.144736842,0.289538998,0.299218038,0,0,-0.009195817,0.351515152,1999
0,Marek Kvapil,1.275930488,0.259290383,1,71,0.36996337,0.422973253,0.241935484,0.403225806,2,187,248,1,0,0,0.872340426,0.405940594,0.291043018,0.252546357,1,1,0.265707134,1,2005
0,Stefan Cherneski,1.052777767,0.161513727,0,73,0.628415301,0.365339578,0.205882353,0.573529412,0,200,228,4,1,1,0.6125,0.213043478,0.284967635,0.480945345,0.895522388,0,0.196711685,0.602206736,1997
0,Shaun Landolt,0.530860494,0.035339149,0,74,0.526490066,0.260662252,0.175,0.375,0,205,227,9.4,0,1,0.604651163,0.163522013,0.3005666,0.310887566,0.714285714,0,0.002485482,0.401642229,2003
0,Craig Cunningham,1.399268167,-0.0302114,0,70,0.527972028,0.353146853,0.24742268,0.381443299,1,181,240,1,0,1,0.814814815,0.291390728,0.316496776,0.355039413,1,1,0.010329141,1,2010
0,Darcy Harris,0.57562657,0.061027924,0,73,0.468013468,0.278191754,0.275,0.525,1,185,237,7,0,0,0.666666667,0.172661871,0.069304997,0.059068518,0.545454545,0,0.060541221,0.614103565,1998
0,Brett Leffler,0.4175489,0.030524893,0,74,0.533898305,0.203389831,0.269230769,0.5,0,195,220,12,0,0,0.72,0.142857143,0.262086578,0.231950579,0.038461538,0,0.011899314,0.345840778,2007
0,Owen Fussey,0.489983618,0.067535854,0,73,0.549253731,0.291044776,0.28,0.6,0,205,221,8,1,1,0.567567568,0.114130435,0.313780285,0.368533259,0.888888889,0,0.024786325,0.315656566,2001
0,Tim Brent,0.952758555,0.093589744,0,72,0.549180328,0.377317925,0.322033898,0.322033898,2,180,246,5,1,1,0.612244898,0.223880597,0.302255982,0.315190646,0.333333333,0,0.116156935,0.608247423,2002
0,Josh Nicholls,0.702173775,0.151295133,0,74,0.565916399,0.254336307,0.270833333,0.375,0,196,221,7,0,0,0.745098039,0.215909091,0.349298784,0.410223769,0.537037037,0,0.117365467,0.579476861,2010
0,Shane Endicott,0.797782257,0.019457509,0,76,0.535353535,0.287445887,0.272727273,0.418181818,0,205,225,8,0,1,0.739130435,0.213836478,0.314751598,0.327362457,0.611111111,0,0.026179484,0.571428571,2000
0,Anthony Peluso,0.174790138,0.006872852,0,76,0.357142857,0.399725275,0.2,0.7,0,235,221,14,0,0,0.212121212,0.058333333,0.310460621,0.257207181,0.333333333,0,-0.023810551,0.153846154,2007
0,Brett Draney,0.278698296,0.021405188,0,72,0.635451505,0.137008419,0.411764706,0.411764706,0,185,222,16,0,0,0.714285714,0.078947368,0.28491008,0.257185406,0.117647059,0,0.00102529,0,1999
0,Ladislav Kouba,0.464481625,0.14626083,0,75,0.630188679,0.223493609,0.166666667,0.533333333,0,210,228,7,0,0,0.631578947,0.143712575,0.34196301,0.345218335,0.078947368,0,0.142294301,0.372983871,2002
0,Richard Clune,0.545357386,0.167535369,0,71,0.413654618,0.289156627,0.117647059,0.617647059,0,194,221,5,0,0,0.675675676,0.242718447,0.294200652,0.22897178,0.59375,0,0.179476763,0.450819672,2005
0,Brent McDonald,0.57308035,0.08625192,0,71,0.488372093,0.301988541,0.288888889,0.4,0,185,227,9,0,0,0.533333333,0.169312169,0.304272535,0.284908374,0.215384615,0,0.066623377,0.430793777,1998
0,Jordan Morrison,0.729601132,0.124509804,0,72,0.441605839,0.338420703,0.311111111,0.333333333,0,165,219,4,0,0,0.652173913,0.247933884,0.193397885,0.171305808,0.29787234,0,0.144351074,0.724431818,2004
